hit	similarity
polythiazide	0.29913330078125
capital soleil 15	0.2991103231906891
daypro	0.29904139041900635
technetium tc-99m apcitide	0.29902905225753784
calcitonin salmon	0.2990274429321289
lomotil	0.29901883006095886
guanethidine monosulfate	0.29894310235977173
etrafon 2-25	0.29887205362319946
stadol	0.2988626956939697
carnitor	0.2987931966781616
lotensin hct	0.29879090189933777
darvon	0.29877784848213196
quixin	0.29855895042419434
riociguat	0.2984467148780823
angeliq	0.29831463098526
zaltrap	0.2981909513473511
nitrous oxide, usp	0.2981896698474884
decadron w/ xylocaine	0.298169881105423
ultram er	0.2981486916542053
kadcyla	0.2980807423591614
brilinta	0.2980092167854309
rimexolone	0.29800474643707275
diflorasone diacetate	0.297926664352417
propulsid	0.2978895902633667
propulsid quicksolv	0.2978895902633667
robaxin	0.29781317710876465
totect	0.29776743054389954
methsuximide	0.2976906895637512
buspar	0.29763954877853394
lantus solostar	0.2975941598415375
empagliflozin	0.29755428433418274
bendroflumethiazide	0.29747092723846436
isopto atropine	0.2973567247390747
octinoxate	0.2973349690437317
felodipine	0.2972986400127411
aspirin	0.29727667570114136
demerol	0.2972160577774048
gilotrif	0.2971980571746826
follitropin alfa/beta	0.2971832752227783
cysto-conray ii	0.2971794903278351
irbesartan hydrochlorothiazide	0.2971601188182831
dermatop e emollient	0.29714643955230713
flurbiprofen	0.29711198806762695
erythrocin stearate	0.29710209369659424
acetrizoate sodium	0.2970947027206421
proventil-hfa	0.297054648399353
ethiodized oil	0.2970532476902008
sodium phosphate, dibasic, anhydrous	0.29704976081848145
sodium phosphate, monobasic, anhydrous	0.29704976081848145
oragrafin calcium	0.2969784736633301
idursulfase	0.2969476878643036
banan	0.2969072461128235
increlex	0.2969026565551758
difluprednate	0.2967046797275543
darvocet	0.296695739030838
aerolate sr	0.2965925633907318
hms	0.2964787483215332
capoten	0.29640573263168335
campral	0.29632434248924255
cialis	0.2962760925292969
larin 1.5/30	0.2961878478527069
larin 1/20	0.2961878478527069
serpasil	0.296153724193573
ms contin	0.2961489260196686
zithromax	0.2961374819278717
oreton methyl	0.29608505964279175
maxzide	0.2959963083267212
varibar nectar	0.29590556025505066
chloraprep one-step	0.2958996891975403
chloraprep one-step frepp	0.2958996891975403
acetic acid	0.2958987355232239
nipride	0.2958986163139343
iothalamate sodium i-125	0.295807421207428
maxalt	0.2958029508590698
latanoprost	0.29573771357536316
dextrothyroxine sodium	0.2955690324306488
gantrisin	0.295549213886261
technetium tc99m mertiatide kit	0.29551297426223755
humalog mix 50/50 kwikpen	0.29542863368988037
humalog mix 75/25 kwikpen	0.29542863368988037
nucala	0.29536697268486023
vanceril	0.2952454686164856
leukine	0.2952076196670532
plerixafor	0.2951655089855194
natamycin	0.29514023661613464
halazepam	0.29509854316711426
technetium tc99m albumin aggregated	0.29500746726989746
nephramine 5.4%	0.294960618019104
e-mycin	0.29493650794029236
sodium glycerophosphate	0.29491835832595825
omnipaque 12	0.2949175238609314
eliquis	0.2949114739894867
lixisenatide	0.2949049174785614
depo-provera	0.29489555954933167
talwin nx	0.2948717772960663
yutopar	0.29486384987831116
xenon xe 127	0.2948356568813324
dicopac kit	0.2948298752307892
ciclopirox	0.29479995369911194
homatropine methylbromide	0.29478996992111206
kaon cl	0.294750452041626
candesartan cilexetil	0.29471397399902344
prograf	0.29470959305763245
kyprolis	0.29468485713005066
intermezzo	0.2946776747703552
campath	0.2946474552154541
kanamycin	0.2945629358291626
mycostatin	0.2945205271244049
h-cort	0.2944909930229187
ethanolamine oleate	0.294425368309021
ceftin	0.29433557391166687
natesto	0.29427486658096313
novolog penfill	0.29426610469818115
repronex	0.29425036907196045
vumon	0.2942417562007904
ditropan	0.2942025363445282
tikosyn	0.2941761016845703
nuvigil	0.29416120052337646
tagamet	0.2941497564315796
epidiolex	0.29410529136657715
pbz	0.29410380125045776
levulan	0.29408472776412964
zetia	0.29408037662506104
climara	0.2939230501651764
elspar	0.2938750684261322
fluocinonide acetonide	0.2938266694545746
atrovent	0.293820858001709
olysio	0.2938024401664734
abciximab	0.29377350211143494
nalbuphine	0.2937574088573456
norinyl	0.2937447130680084
detrol la	0.2937434911727905
treprostinil	0.29369309544563293
imitrex	0.2936118245124817
amoxil	0.293509304523468
desoxyn	0.29349446296691895
efinaconazole	0.29349058866500854
methergine	0.2934815287590027
follistim aq	0.2934761643409729
epoetin alfa	0.2934534549713135
bronitin mist	0.2934369146823883
bronkaid mist	0.2934369146823883
urecholine	0.2934105396270752
technetium tc-99m oxidronate kit	0.2933906018733978
vicoprofen	0.29336923360824585
renografin-60	0.29333874583244324
alteplase	0.29332464933395386
darbepoetin alfa	0.29330873489379883
technetium tc-99m pentetate kit	0.2932416796684265
megace	0.2932180166244507
triple sulfoid	0.29319053888320923
copper	0.2931205630302429
pristiq	0.29302000999450684
cinqair	0.2930064797401428
risperdal	0.29295969009399414
cystografin dilute	0.292958527803421
warfarin potassium	0.2928975820541382
zantac 75	0.2928592562675476
carbidopa	0.29284268617630005
zonegran	0.29276514053344727
zinc oxide	0.2926555275917053
opana er	0.2926519513130188
natazia	0.2926315367221832
edetate calcium disodium	0.2926223874092102
methylene blue	0.2925974428653717
gastrografin	0.29251930117607117
calcium carbonate	0.29251518845558167
arestin	0.29249027371406555
nucynta	0.29240021109580994
caprelsa	0.2923450469970703
aflibercept	0.2923109531402588
cefprozil	0.2922776937484741
amlexanox	0.2921350598335266
prostep	0.2921292185783386
ethyol	0.2920542061328888
nubain	0.29203280806541443
nasacort	0.292030394077301
proair digihaler	0.2920040488243103
proair respiclick	0.2920040488243103
men's rogaine	0.29196494817733765
rogaine	0.29196494817733765
women's rogaine	0.29196494817733765
protopic	0.29189303517341614
allegra	0.29180270433425903
cytomel	0.29178035259246826
abstral	0.2917306125164032
sodium pertechnetate tc 99m	0.29170289635658264
invega	0.29164594411849976
invega sustenna	0.29164594411849976
invega trinza	0.29164594411849976
imciromab pentetate	0.29161059856414795
trasylol	0.29156923294067383
vibramycin	0.2915230989456177
akbeta	0.291428804397583
synthroid	0.29140961170196533
baclofen	0.2913203537464142
potassium phosphate, dibasic	0.2912987768650055
thiola	0.2912822961807251
revex	0.29128095507621765
albumin chromated cr-51 serum	0.29125329852104187
monopril	0.29115721583366394
cleocin	0.29114922881126404
alupent	0.2911355495452881
butrans	0.291093111038208
nisoldipine	0.29103100299835205
eskalith cr	0.2910294830799103
rituximab	0.29098275303840637
dolobid	0.2909676730632782
gonal-f	0.2908676266670227
surmontil	0.2908162474632263
mannitol	0.290560781955719
mannitol 10%	0.290560781955719
mannitol 15%	0.290560781955719
mannitol 20%	0.290560781955719
mannitol 25%	0.290560781955719
mannitol 5%	0.290560781955719
crisaborole	0.2904741168022156
feraheme	0.2904514968395233
doxychel hyclate	0.29044458270072937
magnesium oxide	0.2904403507709503
loteprednol etabonate	0.2903359532356262
anthelios 40	0.290325790643692
cyanocobalamin co-57	0.2903037667274475
glynase	0.29024285078048706
betimol	0.2901262640953064
diprosone	0.2901245355606079
afamelanotide	0.2901122570037842
gentian violet	0.2901042401790619
quibron-t	0.29005542397499084
hytrin	0.2900385856628418
perflexane	0.2897963225841522
aciphex sprinkle	0.2897956073284149
nipent	0.2896730899810791
arzerra	0.289639949798584
plavix	0.28963416814804077
sarafem	0.28954246640205383
elaprase	0.28949132561683655
trelstar	0.2893335819244385
clarinex-d 12 hour	0.2892727553844452
zyrtec-d 12 hour	0.2892727553844452
xenon xe 133-v.s.s.	0.28922510147094727
freamine hbc 6.9%	0.28914111852645874
nasonex	0.2891179025173187
cefuroxime axetil	0.2891008257865906
urofollitropin	0.2890787422657013
myco-triacet ii	0.28903114795684814
predsulfair ii	0.28903114795684814
questran	0.2889953851699829
aptensio xr	0.2888781428337097
arduan	0.2888660430908203
pancrelipase	0.2888474464416504
raudixin	0.2887900471687317
flolan	0.2887306809425354
secukinumab	0.2886638641357422
valium	0.2886115610599518
rituxan	0.28858494758605957
rituxan hycela	0.28858494758605957
aminosyn 10%	0.28852981328964233
aminosyn 3.5%	0.28852981328964233
aminosyn 5%	0.28852981328964233
aminosyn 7%	0.28852981328964233
aminosyn 8.5%	0.28852981328964233
aminosyn 8.5% w/electrolytes	0.28852981328964233
levemir	0.28846949338912964
implanon	0.2884548306465149
freamine 8.5%	0.2884281277656555
periostat	0.28841477632522583
vimizim	0.2884003818035126
ketalar	0.28825485706329346
kybella	0.2881596088409424
accolate	0.288124144077301
vitamin k1	0.2881017327308655
eldepryl	0.2880343794822693
matulane	0.28803420066833496
geref	0.28802788257598877
pradaxa	0.28800201416015625
klonopin	0.2879253327846527
bendectin	0.28783249855041504
anaprox	0.28782200813293457
mandol	0.28777003288269043
propine	0.2876615822315216
technetium tc-99m pyrophosphate kit	0.2876037359237671
dexmedetomidine	0.2875853180885315
humulin 70/30	0.28753209114074707
velban	0.2875094413757324
xenon xe 133	0.28745463490486145
vimpat	0.2873985767364502
calcipotriene	0.28736770153045654
glipizide	0.28734254837036133
prevacid	0.28733915090560913
technetium tc 99m tsc	0.2872622609138489
conray 43	0.28724056482315063
cefobid	0.2870907485485077
optiray 160	0.2870486080646515
vedolizumab	0.28704726696014404
surital	0.28703635931015015
levemir flexpen	0.2869105935096741
myrbetriq	0.2869078814983368
lupaneta pack	0.28689974546432495
adderall 20	0.2868996858596802
intralipid 10%	0.286840558052063
intralipid 20%	0.286840558052063
intralipid 30%	0.286840558052063
permethrin	0.2868242859840393
insulin glargine	0.2868077754974365
chymopapain	0.28677523136138916
meticortelone	0.286684513092041
synkayvite	0.28664764761924744
quide	0.28660184144973755
aminocaproic	0.28655561804771423
kinevac	0.2864604890346527
ortho-novum 10-21	0.2864532768726349
gonadotropin, chorionic	0.28644290566444397
tafamidis	0.2863949239253998
head & shoulders conditioner	0.28638651967048645
omegaven	0.28634268045425415
frova	0.28626057505607605
cefadroxil	0.28625836968421936
testosterone	0.2862340807914734
darvon-n w/ asa	0.28618937730789185
nulytely	0.28618180751800537
vicodin	0.28615614771842957
dexilant solutab	0.28614822030067444
iothalamate sodium	0.28613099455833435
cubicin rf	0.2860954999923706
ifex	0.28607046604156494
baycol	0.2860676050186157
dyazide	0.28605225682258606
depakote	0.2860312759876251
lopressor hct	0.28600072860717773
olive oil	0.2859881520271301
sacrosidase	0.2859807312488556
optiray 320	0.2859203517436981
simponi	0.28591644763946533
remicade	0.28582563996315
firmagon	0.2857981324195862
zomacton	0.28569620847702026
ultracet	0.28557929396629333
sps	0.2855544686317444
carnitor sf	0.28550851345062256
adderall 15	0.28545132279396057
prometrium	0.2854321002960205
cardrase	0.2854118049144745
roxicodone	0.2853766083717346
elocon	0.2853029668331146
alirocumab	0.28528064489364624
kuvan	0.285239577293396
etonogestrel	0.2851797938346863
ferric maltol	0.2851707637310028
ovral	0.28510263562202454
onsolis	0.28508734703063965
venclexta	0.2850450873374939
dynacirc cr	0.2850160002708435
riboflavin 5'-phosphate sodium	0.28494924306869507
fosamax	0.2848929166793823
urovist meglumine diu/ct	0.2848874032497406
eligard	0.2848292589187622
glucovance	0.28479474782943726
desoxycorticosterone acetate	0.2847725749015808
carbocaine	0.2847605347633362
carbocaine w/ neo-cobefrin	0.2847605347633362
viadur	0.28475281596183777
danocrine	0.28472501039505005
adderall 5	0.2846645712852478
inamrinone lactate	0.28460466861724854
pharmaseal scrub care	0.2845612168312073
asacol	0.2845310568809509
lantus	0.28449058532714844
technetium tc 99m generator	0.28440746665000916
eryc sprinkles	0.2843549847602844
cresemba	0.2843208909034729
medrol	0.28427326679229736
iloprost	0.2840843200683594
citanest plain	0.2840081453323364
cosopt pf	0.28399619460105896
nifedipine	0.2839920222759247
tacrolimus	0.2839542031288147
orapred odt	0.2838880717754364
somatropin	0.28387221693992615
somatropin [rdna origin]	0.28387221693992615
methylphenidate	0.2838371694087982
tiazac	0.28381794691085815
hexalen	0.283772349357605
tradjenta	0.2837333679199219
diuril	0.2836451828479767
cylert	0.2836361527442932
methylprednisolone	0.28357118368148804
combigan	0.28356021642684937
hemabate	0.28349268436431885
decapryn	0.2834431529045105
genotropin	0.2833578586578369
xylocaine viscous	0.2831611633300781
istodax	0.2829990088939667
diasone sodium	0.2829265892505646
sterile water	0.2829148769378662
prometh vc plain	0.28291261196136475
ritalin-sr	0.2829025983810425
ventolin hfa	0.28285807371139526
cordarone	0.2827982008457184
femstat 3	0.2827550768852234
gyne-lotrimin 3	0.2827550768852234
terazol 3	0.2827550768852234
trivagizole 3	0.2827550768852234
keppra	0.2826818525791168
iopamidol-300	0.282627671957016
biphetamine 20	0.2826155722141266
actigall	0.2826121747493744
nesacaine-mpf	0.2826005518436432
iobenguane i-131	0.28256356716156006
amicar	0.28238552808761597
iopamidol	0.2822621166706085
triferic	0.2822292447090149
entresto	0.28217998147010803
oncovin	0.2821357548236847
flovent hfa	0.28212258219718933
benzylpenicilloyl polylysine	0.28206098079681396
enovid	0.28195470571517944
gallium dotatoc ga-68	0.2819519340991974
simulect	0.2819089889526367
detrol	0.28181561827659607
insulin degludec	0.2817852795124054
deflazacort	0.28177469968795776
haloprogin	0.28167200088500977
sanctura	0.2816287875175476
ortho cyclen-21	0.2816011905670166
ortho cyclen-28	0.2816011905670166
norpace cr	0.28159692883491516
fluocinolone acetonide	0.2815699279308319
mekinist	0.2815486490726471
lexiva	0.28150931000709534
tilade	0.2814982831478119
mpi stannous diphosphonate	0.2814706265926361
amen	0.2814469337463379
exosurf neonatal	0.28138408064842224
technetium tc-99m disofenin kit	0.28135746717453003
florinef	0.2812362611293793
opsumit	0.2812236547470093
topamax	0.2812104821205139
camila	0.2811959683895111
sodium gluconate	0.2810371220111847
bentiromide	0.281030535697937
travoprost	0.2810141444206238
grifulvin v	0.28097158670425415
tagitol v	0.28097158670425415
technetium tc-99m medronate	0.28096476197242737
xarelto	0.28087425231933594
depocyt	0.2808135151863098
ramipril	0.28079283237457275
fetzima	0.2807875871658325
magnevist	0.28077203035354614
ultravist 370	0.28074702620506287
kalydeco	0.28072935342788696
urea	0.2807036340236664
hydrodiuril	0.28069934248924255
desoxyribonuclease	0.28066736459732056
conray 325	0.28058281540870667
viagra	0.28058260679244995
ampyra	0.28055083751678467
trasicor	0.28050482273101807
gentacidin	0.2804894745349884
iron dextran	0.2803913652896881
praluent	0.2803528606891632
betoptic pilo	0.28032752871513367
opdivo	0.28025349974632263
isovue-m 200	0.28010860085487366
pulmotech maa	0.2800430655479431
anusol hc	0.2800277769565582
toujeo solostar	0.28001952171325684
ilaris	0.28001731634140015
adalat cc	0.2799670398235321
nimbex	0.27995502948760986
myambutol	0.2798607647418976
e-z scrub 201	0.27971845865249634
bimatoprost	0.2796117067337036
mupirocin calcium	0.2795790135860443
amikin	0.2795511484146118
clevidipine	0.27948132157325745
zyban	0.27943816781044006
cesamet	0.2793729901313782
bisacodyl	0.27934426069259644
neosporin g.u. irrigant	0.27931302785873413
modicon 28	0.27927759289741516
terra-cortril	0.2792764902114868
wellbutrin sr	0.2789004445075989
nebcin	0.27888989448547363
prednisone	0.27888065576553345
prednisone intensol	0.27888065576553345
tolinase	0.27886420488357544
amlodipine besylate	0.2788552939891815
lunelle	0.2788480818271637
xofigo	0.2788233458995819
stanozolol	0.2788103222846985
regadenoson	0.2787281274795532
xenon xe-133	0.27872440218925476
gallium dotatoc ga 68	0.2787179946899414
fluocinonide	0.2786082625389099
aldoril 15	0.2784746289253235
visipaque 320	0.27840372920036316
lo minastrin fe	0.2783564627170563
kynamro	0.2782970070838928
combipatch	0.27829015254974365
alvimopan	0.2782387435436249
azopt	0.27809369564056396
tagamet hb	0.27809205651283264
diprolene af	0.2780856788158417
prilosec	0.2780628502368927
cytovene	0.27803266048431396
noxafil	0.277973473072052
mephenytoin	0.2779626250267029
tartaric acid	0.2779393792152405
equetro	0.2778346538543701
desflurane	0.27782225608825684
hypaque sodium 20%	0.2777709662914276
orlaam	0.27773159742355347
flac	0.2776181995868683
ilosone	0.2776094973087311
novolog	0.27745237946510315
propylthiouracil	0.27742239832878113
calcium metrizoate	0.27738046646118164
adzenys er	0.27735787630081177
arymo er	0.27735787630081177
karbinal er	0.27735787630081177
methylin er	0.27735787630081177
morphabond er	0.27735787630081177
osmolex er	0.27735787630081177
quillichew er	0.27735787630081177
riomet er	0.27735787630081177
troxyca er	0.27735787630081177
tuxarin er	0.27735787630081177
vantrela er	0.27735787630081177
vospire er	0.27735787630081177
estrace	0.2772219181060791
bynfezia pen	0.277172714471817
novolog flexpen	0.27717241644859314
crotamiton	0.27714458107948303
omnipaque 240	0.2771162986755371
augmentin '125'	0.27710407972335815
augmentin '200'	0.27710407972335815
augmentin '250'	0.27710407972335815
augmentin '400'	0.27710407972335815
augmentin '500'	0.27710407972335815
augmentin '875'	0.27710407972335815
rubidium chloride rb-82	0.2770483195781708
xalatan	0.27700525522232056
galsulfase	0.27699798345565796
octocrylene	0.2769947052001953
ketek	0.2769918441772461
trimethaphan camsylate	0.27697306871414185
naropin	0.27696558833122253
valcyte	0.2769473195075989
cenestin	0.27694466710090637
osteoscan	0.2769395411014557
larodopa	0.27691519260406494
ortho-novum 2-21	0.2768837511539459
alcaine	0.27672848105430603
uroxatral	0.2767181098461151
marqibo kit	0.27670490741729736
sumavel dosepro	0.27660176157951355
betoptic s	0.27654823660850525
metro i.v.	0.27648651599884033
hydergine lc	0.2764541506767273
parsidol	0.27644139528274536
boniva	0.2762947082519531
cintichem technetium 99m hedspa	0.27629318833351135
triesence	0.2762414813041687
midol liquid gels	0.27605772018432617
xultophy 100/3.6	0.27600598335266113
omnipaque 9	0.2759702801704407
menthol	0.27584895491600037
cholecalciferol	0.2758173942565918
droxidopa	0.2757948338985443
cefuroxime	0.27578890323638916
digoxin pediatric	0.27575919032096863
tindal	0.27575254440307617
actiq	0.2757355272769928
levitra	0.27573418617248535
kepivance	0.27571752667427063
nitrolingual	0.27569177746772766
nitrolingual pumpspray	0.27569177746772766
aralen	0.2756606340408325
urokinase	0.2756385803222656
atacand hct	0.27560651302337646
uptravi	0.2756001353263855
extina	0.27557218074798584
amidate	0.2755393981933594
perflutren	0.2755351662635803
evoxac	0.2754465341567993
butabarbital	0.275421142578125
filgrastim-sndz	0.27540257573127747
avage	0.2753629684448242
blenoxane	0.27526000142097473
humira	0.2751961946487427
micro-k ls	0.2751477360725403
capex	0.27514567971229553
humatrope	0.2750687599182129
meridia	0.27501630783081055
stromectol	0.27500224113464355
cotrim	0.27496087551116943
cotrim d.s.	0.27496087551116943
catapres	0.27488312125205994
bumex	0.2748534083366394
ella	0.2748182415962219
cortisporin	0.2747991383075714
rubraca	0.27479344606399536
paramethadione	0.2747817933559418
tobradex	0.27469077706336975
wellbutrin	0.274685800075531
insulin detemir	0.27466514706611633
duphalac	0.27454283833503723
testopel	0.2745242118835449
indapamide	0.27450498938560486
beleodaq	0.2744550406932831
toviaz	0.27444636821746826
bacitracin	0.274444043636322
avapro	0.2744315266609192
myfortic	0.2743881344795227
reclast	0.27435123920440674
cosopt	0.2743414044380188
technetium tc-99m bicisate kit	0.2743279039859772
strifon forte dsc	0.274282842874527
citanest forte	0.274125337600708
technetium tc 99m diphosphonate-tin kit	0.2739010453224182
epinephrine bitartrate	0.2738891839981079
tegison	0.27385997772216797
sutilains	0.27385467290878296
collagenase clostridium histolyticum	0.2738235294818878
naltrexone	0.27375632524490356
avagard	0.27367526292800903
adderall 30	0.2736744284629822
akineton	0.27367156744003296
leukeran	0.2735385298728943
omnipaque 70	0.27352291345596313
nitric oxide	0.2734000086784363
varibar pudding	0.27334174513816833
choledyl	0.27318912744522095
dalfampridine	0.27311277389526367
tasmar	0.2730928957462311
novolin 70/30	0.27308547496795654
femhrt	0.2729753851890564
alphagan p	0.27286022901535034
ixekizumab	0.2727721929550171
lotronex	0.27275919914245605
glucagen	0.2726890444755554
technetium tc-99m teboroxime kit	0.27267804741859436
adhansia xr	0.2726140320301056
dyanavel xr	0.2726140320301056
elepsia xr	0.2726140320301056
invokamet xr	0.2726140320301056
kombiglyze xr	0.2726140320301056
proquin xr	0.2726140320301056
qternmet xr	0.2726140320301056
synjardy xr	0.2726140320301056
trijardy xr	0.2726140320301056
tuzistra xr	0.2726140320301056
xartemis xr	0.2726140320301056
magnesium hydroxide	0.2723972797393799
diovan	0.27233898639678955
floxin	0.272338330745697
uloric	0.2723194360733032
prepidil	0.2721763551235199
periactin	0.27207574248313904
cardene sr	0.2720416188240051
soma	0.2720269560813904
syprine	0.2719500958919525
soybean oil	0.2719179391860962
technetium tc-99m sodium pertechnetate	0.2719086706638336
anadrol-50	0.2717598080635071
neupro	0.2717348635196686
bentyl	0.2717325985431671
disophrol	0.27167069911956787
benzaclin	0.27164533734321594
pentobarbital	0.2716265022754669
sensorcaine	0.27152860164642334
ferriprox	0.27149754762649536
lozol	0.27144142985343933
sorbitrate	0.271369606256485
calcitonin-salmon	0.2713435888290405
halcion	0.27132606506347656
sabril	0.2712995707988739
sinequan	0.2712293565273285
isovue-m 300	0.2712211608886719
reglan odt	0.2712053060531616
oraverse	0.2711985409259796
jakafi	0.2711690366268158
medihaler-epi	0.2711297273635864
estrasorb	0.27112382650375366
multihance	0.27110350131988525
edecrin	0.27109336853027344
zyflo	0.27104508876800537
allegra allergy	0.2708996832370758
children's allegra allergy	0.2708996832370758
nystatin-triamcinolone acetonide	0.2708580493927002
maxair	0.2707827687263489
normocarb hf 25	0.2707523703575134
azilsartan kamedoxomil	0.2707444727420807
acthrel	0.2706794738769531
prostin vr pediatric	0.2705990970134735
cyanocobalamin	0.2705855965614319
adalimumab	0.27055349946022034
orfadin	0.2705288231372833
depacon	0.2704659700393677
advair hfa	0.27044013142585754
bontril pdm	0.2704398036003113
gralise	0.27043917775154114
altabax	0.2704044282436371
lypressin	0.2703875005245209
dexpanthenol	0.27017742395401
gaviscon	0.27016961574554443
keytruda	0.2701503336429596
modicon 21	0.2701497972011566
januvia	0.2701385021209717
ativan	0.27009186148643494
darvon-n	0.27008864283561707
solu-medrol	0.2700484097003937
metadate er	0.27003592252731323
pagitane	0.2699512839317322
imbruvica	0.2699018716812134
pletal	0.2697746157646179
orkambi	0.26972848176956177
mytelase	0.269723117351532
corticotropin-zinc hydroxide	0.2696961462497711
dulaglutide	0.2696157693862915
ferumoxides	0.26953479647636414
septra ds	0.26949504017829895
epiduo forte	0.2694949209690094
dantrium	0.2694590091705322
ritalin la	0.2694145143032074
antabuse	0.26939481496810913
yaz	0.2692868113517761
cortone	0.26924800872802734
vitamin k	0.26922643184661865
sinografin	0.2692234516143799
sodium nitroprusside	0.2691764533519745
cyklokapron	0.26917529106140137
renovist	0.26914384961128235
meretek ubt kit	0.2691399157047272
e-solve 2	0.2690885365009308
readi-cat 2	0.2690885365009308
sarisol no. 2	0.2690885365009308
ventavis	0.26901477575302124
chirocaine	0.2689744234085083
zosyn	0.2688043713569641
maxidex	0.26879751682281494
neosporin	0.2687881886959076
nitrogen, nf	0.26878613233566284
e-z scrub 241	0.2687704861164093
mexate-aq preserved	0.2687462568283081
dotarem	0.2687190771102905
percocet	0.2686495780944824
lopid	0.26857927441596985
besivance	0.26853615045547485
isoflurane	0.2685249149799347
nicotrol	0.2684450149536133
phenylephrine bitartrate	0.26836222410202026
sterile urea	0.2683471441268921
monobenzone	0.2683061957359314
phenprocoumon	0.26827606558799744
krystexxa	0.268221378326416
chromic chloride	0.2682139277458191
glatopa	0.2681666314601898
acth	0.26814553141593933
triamcinolone diacetate	0.2680748999118805
betadine	0.2680436372756958
mangafodipir trisodium	0.2679690718650818
evekeo odt	0.2679247260093689
metozolv odt	0.2679247260093689
nurtec odt	0.2679247260093689
qmiiz odt	0.2679247260093689
rybix odt	0.2679247260093689
tovalt odt	0.2679247260093689
diprivan	0.2678992748260498
capromab pendetide	0.2678677439689636
hetlioz	0.26784470677375793
technetium tc-99m mebrofenin kit	0.26768481731414795
halcinonide	0.26768189668655396
esclim	0.2676326632499695
habitrol	0.26759767532348633
rela	0.2674652338027954
mobic	0.2674430012702942
carafate	0.26741889119148254
ticlid	0.2673822343349457
renamin w/o electrolytes	0.2673802077770233
retacrit	0.2671929895877838
hytone	0.26715201139450073
aristada	0.2671021819114685
safflower oil	0.26707372069358826
visine	0.26706618070602417
visine l.r.	0.26706618070602417
admelog solostar	0.267051637172699
oramorph sr	0.26699522137641907
normiflo	0.26698991656303406
sine-aid ib	0.26695168018341064
pylera	0.26695066690444946
sarisol no. 1	0.26694175601005554
repository corticotropin	0.26688528060913086
osphena	0.2668198347091675
pergonal	0.2667727470397949
mustargen	0.2665993273258209
lotrimin ultra	0.26655325293540955
saizen	0.2664332687854767
hydrea	0.2663987874984741
tracrium	0.26638442277908325
aczone	0.2663572430610657
abaloparatide	0.2663554847240448
yervoy	0.2662649154663086
fluorodopa f18	0.2662542462348938
iodixanol	0.26625266671180725
unituxin	0.2662060856819153
slo-bid	0.26619309186935425
tenormin	0.26618748903274536
xadago	0.26614418625831604
fortesta	0.2660648822784424
tetracaine	0.26599574089050293
isosorbide dinitrate	0.2659788727760315
claforan	0.26597583293914795
talwin	0.2659133970737457
tencon	0.26590508222579956
lymphoseek kit	0.26579490303993225
livalo	0.26577723026275635
conray	0.26576346158981323
cefotetan	0.26576003432273865
uroplus ds	0.26571500301361084
alemtuzumab	0.2657114565372467
rimifon	0.26570093631744385
angiomax rtu	0.2656893730163574
augmentin es-600	0.2656365633010864
biaxin xl	0.2656018137931824
zaditor	0.26554185152053833
syntocinon	0.2655405104160309
intelence	0.26553377509117126
edluar	0.2655317783355713
technetium tc-99m gluceptate kit	0.26552319526672363
zinecard	0.26550471782684326
trypan blue	0.26548588275909424
cognex	0.2654768228530884
feridex i.v.	0.26544785499572754
radiogenix system	0.26542091369628906
perjeta	0.26540958881378174
cortenema	0.26531434059143066
kenalog	0.26522958278656006
oruvail	0.265191912651062
plendil	0.2650628685951233
vivactil	0.26501357555389404
dexone 0.5	0.2649668753147125
dexone 0.75	0.2649668753147125
dexone 1.5	0.2649668753147125
hysingla er	0.2649386525154114
desferal	0.26491203904151917
enduronyl forte	0.2648548185825348
inflamase forte	0.2648548185825348
invagesic forte	0.2648548185825348
lignospan forte	0.2648548185825348
oreticyl forte	0.2648548185825348
orphengesic forte	0.2648548185825348
phrenilin forte	0.2648548185825348
predair forte	0.2648548185825348
sulfair forte	0.2648548185825348
ultacan forte	0.2648548185825348
jublia	0.2648375630378723
phytonadione	0.26474320888519287
ansaid	0.2647109925746918
zolpimist	0.26464539766311646
vansil	0.26463770866394043
orudis	0.264606773853302
provigil	0.2645286023616791
lanoxin pediatric	0.2645208537578583
ergocalciferol	0.2645123302936554
rozerem	0.2643599510192871
technetium tc-99m exametazime kit	0.26429125666618347
abelcet	0.26417019963264465
irbesartan	0.2640804052352905
levaquin	0.26393741369247437
citanest forte dental	0.2639347016811371
ovidrel	0.26388975977897644
aldoril d50	0.2638786733150482
rowasa	0.26386648416519165
toradol	0.2638564109802246
depodur	0.26381781697273254
actemra	0.26372411847114563
cardene	0.26371288299560547
visipaque 270	0.26364001631736755
citanest plain dental	0.26361986994743347
avandamet	0.2634027898311615
pentagastrin	0.2633817493915558
jornay pm	0.26330575346946716
orbactiv	0.2632765769958496
e-z-paque	0.26325657963752747
dentipatch	0.26319876313209534
naphcon-a	0.26319587230682373
serentil	0.2630707025527954
tolectin	0.2630695104598999
folex pfs	0.2630287706851959
gvoke pfs	0.2630287706851959
idamycin pfs	0.2630287706851959
otrexup pfs	0.2630287706851959
vincasar pfs	0.2630287706851959
amoxicillin pediatric	0.26289504766464233
polytrim	0.26289212703704834
avodart	0.2628418803215027
estinyl	0.2626480162143707
seconal sodium	0.2626171112060547
xylocaine 5% w/ glucose 7.5%	0.2625983953475952
coreg cr	0.2625263035297394
omnipaque 180	0.2622891962528229
